Date,Open,High,Low,Close,Adj Close,Volume
2016-12-07,12.41,12.893333,12.333333,12.876667,12.876667,81928500
2016-12-08,12.803333,12.833333,12.636,12.819333,12.819333,47911500
2016-12-09,12.724667,12.922667,12.720667,12.812,12.812,40837500
2016-12-12,12.853333,12.961333,12.745333,12.828667,12.828667,36583500
2016-12-13,12.878667,13.418667,12.866667,13.21,13.21,102358500
2016-12-14,13.249333,13.533333,13.117333,13.246,13.246,62263500
2016-12-15,13.227333,13.382667,13.159333,13.172,13.172,48294000
2016-12-16,13.205333,13.506,13.173333,13.499333,13.499333,56953500
2016-12-19,13.499333,13.63,13.322667,13.515333,13.515333,52321500
2016-12-20,13.536667,13.933333,13.5,13.919333,13.919333,70336500
2016-12-21,13.896667,14.148667,13.827333,13.846667,13.846667,78114000
2016-12-22,13.881333,13.999333,13.766667,13.896667,13.896667,46666500
2016-12-23,13.866667,14.23,13.847333,14.222667,14.222667,70057500
2016-12-27,14.325333,14.816667,14.294667,14.635333,14.635333,88735500
2016-12-28,14.768667,14.92,14.48,14.649333,14.649333,56737500
2016-12-29,14.570667,14.613333,14.274667,14.312,14.312,60675000
2016-12-30,14.42,14.5,14.112,14.246,14.246,69639000
2017-01-03,14.324,14.688667,14.064,14.466,14.466,88849500
2017-01-04,14.316667,15.2,14.287333,15.132667,15.132667,168202500
2017-01-05,15.094667,15.165333,14.796667,15.116667,15.116667,88675500
2017-01-06,15.128667,15.354,15.03,15.267333,15.267333,82918500
2017-01-09,15.264667,15.461333,15.2,15.418667,15.418667,59692500
2017-01-10,15.466667,15.466667,15.126,15.324667,15.324667,54900000
2017-01-11,15.271333,15.332,15.112,15.315333,15.315333,54762000
2017-01-12,15.270667,15.38,15.038667,15.306,15.306,56853000
2017-01-13,15.333333,15.856667,15.306,15.85,15.85,91395000
2017-01-17,15.78,15.997333,15.624667,15.705333,15.705333,69262500
2017-01-18,15.776667,15.980667,15.705333,15.890667,15.890667,56535000
2017-01-19,16.483334,16.578667,16.049999,16.250668,16.250668,115984500
2017-01-20,16.364,16.4,16.200666,16.315332,16.315332,63064500
2017-01-23,16.389999,16.726,16.366667,16.594667,16.594667,93943500
2017-01-24,16.666668,16.986668,16.643333,16.974001,16.974001,74482500
2017-01-25,17.153999,17.230667,16.786667,16.964666,16.964666,77139000
2017-01-26,16.952667,17.049334,16.716667,16.834,16.834,47281500
2017-01-27,16.758667,16.866667,16.568001,16.863333,16.863333,47494500
2017-01-30,16.835333,17.019333,16.473333,16.708668,16.708668,57016500
2017-01-31,16.615999,17.059334,16.513332,16.795334,16.795334,61741500
2017-02-01,16.870001,16.879999,16.603333,16.615999,16.615999,59382000
2017-02-02,16.556,16.827999,16.514,16.77,16.77,37497000
2017-02-03,16.794001,16.812,16.645332,16.755333,16.755333,32800500
2017-02-06,16.733334,17.188,16.708668,17.184668,17.184668,53437500
2017-02-07,17.212667,17.333332,17.094667,17.165333,17.165333,63672000
2017-02-08,17.156668,17.557333,17.08,17.472,17.472,58995000
2017-02-09,17.75,18.078667,17.743334,17.946667,17.946667,117303000
2017-02-10,17.986,18.063334,17.740667,17.948668,17.948668,54295500
2017-02-13,18.049334,18.719334,18.034,18.706667,18.706667,105444000
2017-02-14,18.601999,19.159332,18.573999,18.732,18.732,110178000
2017-02-15,18.666668,18.816,18.429333,18.650667,18.650667,74218500
2017-02-16,18.506666,18.666668,17.9,17.93,17.93,106159500
2017-02-17,17.719999,18.192667,17.610001,18.148666,18.148666,93856500
2017-02-21,18.363333,18.76,18.267332,18.492666,18.492666,85150500
2017-02-22,18.687332,18.896667,18.173332,18.233999,18.233999,131325000
2017-02-23,17.6,17.643999,17.037333,17.066,17.066,223728000
2017-02-24,16.844,17.216667,16.68,17.133333,17.133333,122574000
2017-02-27,16.544666,16.557333,16.134001,16.415333,16.415333,171912000
2017-02-28,16.279333,16.733334,16.26,16.666,16.666,91171500
2017-03-01,16.945333,16.99,16.607332,16.667999,16.667999,72142500
2017-03-02,16.647333,16.885332,16.551332,16.698668,16.698668,50277000
2017-03-03,16.716,16.793333,16.6,16.771334,16.771334,43791000
2017-03-06,16.527332,16.780001,16.500668,16.747334,16.747334,50332500
2017-03-07,16.794666,16.926001,16.554667,16.572666,16.572666,51892500
2017-03-08,16.466667,16.671333,16.354668,16.458,16.458,55878000
2017-03-09,16.508667,16.577333,16.200001,16.326668,16.326668,58189500
2017-03-10,16.414,16.433332,16.200001,16.246,16.246,45994500
2017-03-13,16.321333,16.456667,16.185333,16.411333,16.411333,45339000
2017-03-14,16.407333,17.208,16.401333,17.200001,17.200001,113976000
2017-03-15,17.133333,17.4,16.951332,17.048668,17.048668,79962000
2017-03-16,17.493334,17.716667,17.270666,17.469999,17.469999,106983000
2017-03-17,17.6,17.688667,17.413334,17.433332,17.433332,97462500
2017-03-20,17.373333,17.636667,17.254667,17.461332,17.461332,54214500
2017-03-21,17.521999,17.653334,16.682667,16.712,16.712,103629000
2017-03-22,16.770666,17.004667,16.700666,17.000668,17.000668,60889500
2017-03-23,17.025999,17.177999,16.886667,16.985332,16.985332,49803000
2017-03-24,17.046667,17.592667,17.000668,17.544001,17.544001,84709500
2017-03-27,17.373333,18.038,17.316668,18.014668,18.014668,93462000
2017-03-28,18.468,18.712,18.333332,18.496668,18.496668,119814000
2017-03-29,18.556,18.639999,18.369333,18.492001,18.492001,55143000
2017-03-30,18.535999,18.799999,18.480667,18.528,18.528,62226000
2017-03-31,18.582001,18.645332,18.421333,18.553333,18.553333,49419000
2017-04-03,19.126667,19.933332,18.972,19.901333,19.901333,208329000
2017-04-04,19.792667,20.320667,19.635332,20.246668,20.246668,152019000
2017-04-05,20.136,20.325333,19.613333,19.666668,19.666668,118213500
2017-04-06,19.792,20.129333,19.606667,19.913334,19.913334,82809000
2017-04-07,19.833332,20.179333,19.809999,20.169333,20.169333,68694000
2017-04-10,20.610001,20.915333,20.580667,20.826,20.826,114967500
2017-04-11,20.892,20.898001,20.366667,20.580667,20.580667,85869000
2017-04-12,20.422667,20.563334,19.754667,19.789333,19.789333,90760500
2017-04-13,19.780001,20.492666,19.686666,20.266666,20.266666,139269000
2017-04-17,20.18,20.266666,19.912001,20.096001,20.096001,62080500
2017-04-18,19.98,20.056,19.860001,20.016666,20.016666,45535500
2017-04-19,20.164,20.441334,20.140667,20.368,20.368,58470000
2017-04-20,20.434,20.610001,20.015333,20.167334,20.167334,92241000
2017-04-21,20.133333,20.426666,20.028,20.373333,20.373333,67647000
2017-04-24,20.614668,20.703333,20.401333,20.535334,20.535334,76252500
2017-04-25,20.533333,20.931999,20.390667,20.919333,20.919333,101065500
2017-04-26,20.824667,20.966667,20.6,20.677999,20.677999,70425000
2017-04-27,20.779333,20.872667,20.5,20.575333,20.575333,52029000
2017-04-28,20.655333,20.986668,20.533333,20.938,20.938,67582500
2017-05-01,20.992001,21.816668,20.987333,21.521999,21.521999,132444000
2017-05-02,21.6,21.844,21.104,21.259333,21.259333,80742000
2017-05-03,21.177999,21.435333,20.696667,20.734667,20.734667,107001000
2017-05-04,20.496,20.518,19.384001,19.697332,19.697332,212280000
2017-05-05,19.866667,20.57,19.786667,20.556667,20.556667,122659500
2017-05-08,20.726667,20.919333,20.388,20.479334,20.479334,105097500
2017-05-09,20.625334,21.466,20.606667,21.417334,21.417334,145147500
2017-05-10,21.437332,21.700001,21.208,21.681334,21.681334,86124000
2017-05-11,21.559999,21.733334,21.306667,21.540001,21.540001,71307000
2017-05-12,21.698668,21.799999,21.435333,21.653999,21.653999,61824000
2017-05-15,21.225332,21.346666,20.835333,21.058666,21.058666,114330000
2017-05-16,21.172667,21.337334,21.009333,21.134001,21.134001,62287500
2017-05-17,20.959333,20.975332,20.366667,20.407333,20.407333,100678500
2017-05-18,20.466667,20.929333,20.354,20.870667,20.870667,84807000
2017-05-19,21.033333,21.1,20.68,20.722,20.722,70314000
2017-05-22,20.853333,20.958,20.453333,20.690001,20.690001,64938000
2017-05-23,20.697332,20.715334,20.232,20.257334,20.257334,64776000
2017-05-24,20.434,20.733334,20.360001,20.681334,20.681334,75499500
2017-05-25,20.734667,21.131332,20.520666,21.122,21.122,75210000
2017-05-26,21.152,21.699333,21.087334,21.676001,21.676001,117033000
2017-05-30,21.733334,22.418667,21.717333,22.34,22.34,116743500
2017-05-31,22.512667,22.859333,22.344,22.733999,22.733999,149451000
2017-06-01,22.933332,22.992001,22.486,22.691334,22.691334,114120000
2017-06-02,22.651333,22.858667,22.395332,22.656668,22.656668,83853000
2017-06-05,22.566668,23.229334,22.280666,23.154667,23.154667,101766000
2017-06-06,22.98,23.966,22.664667,23.523333,23.523333,166302000
2017-06-07,23.756001,24.033333,23.676001,23.976667,23.976667,140970000
2017-06-08,24.25,24.793333,24.014668,24.666668,24.666668,135922500
2017-06-09,24.961332,25.124666,23.653334,23.821333,23.821333,258921000
2017-06-12,23.865999,24.299999,23.374666,23.934,23.934,157765500
2017-06-13,24.507999,25.066668,24.440666,25.063334,25.063334,177118500
2017-06-14,25.406,25.616667,25.087334,25.377333,25.377333,192276000
2017-06-15,24.833332,25.030666,24.432667,25.022667,25.022667,156397500
2017-06-16,25.198668,25.200666,24.673332,24.76,24.76,100965000
2017-06-19,25.0,25.113333,24.52,24.653334,24.653334,98239500
2017-06-20,25.111334,25.258667,24.648666,24.816,24.816,111580500
2017-06-21,24.956667,25.132668,24.534666,25.093332,25.093332,73848000
2017-06-22,25.199333,25.666668,24.904667,25.507334,25.507334,112947000
2017-06-23,25.496668,25.799334,25.290001,25.563334,25.563334,96687000
2017-06-26,25.779333,25.796667,24.873333,25.166,25.166,99061500
2017-06-27,25.093332,25.093332,24.134666,24.158001,24.158001,104946000
2017-06-28,24.445333,24.782667,24.167999,24.749332,24.749332,94537500
2017-06-29,24.707333,24.733334,23.606667,24.049999,24.049999,123315000
2017-06-30,24.247334,24.451332,23.974667,24.107332,24.107332,87727500
2017-07-03,24.682667,24.756666,23.433332,23.507999,23.507999,94581000
2017-07-05,23.146667,23.149332,21.755333,21.806,21.806,255700500
2017-07-06,21.150667,21.386,20.42,20.588667,20.588667,289867500
2017-07-07,20.9,21.133333,20.492001,20.881332,20.881332,212653500
2017-07-10,20.860001,21.195999,20.208668,21.07,21.07,207313500
2017-07-11,21.066668,21.818666,20.953333,21.814667,21.814667,173391000
2017-07-12,22.026667,22.206667,21.633333,21.968,21.968,155191500
2017-07-13,22.007334,22.106667,21.331333,21.560667,21.560667,128917500
2017-07-14,21.546,21.894667,21.414667,21.851999,21.851999,84378000
2017-07-17,21.702667,21.806667,20.896667,21.304667,21.304667,148153500
2017-07-18,21.166668,21.941999,21.044001,21.882668,21.882668,95605500
2017-07-19,21.882,22.110001,21.548,21.684,21.684,95355000
2017-07-20,21.793333,22.014668,21.613333,21.994667,21.994667,77493000
2017-07-21,21.964001,22.084,21.719999,21.893333,21.893333,73524000
2017-07-24,22.016001,22.893333,22.000668,22.834667,22.834667,129556500
2017-07-25,23.0,23.040001,22.276667,22.639999,22.639999,104838000
2017-07-26,22.690666,23.033333,22.541332,22.923332,22.923332,72312000
2017-07-27,23.066668,23.166668,21.752666,22.297333,22.297333,124536000
2017-07-28,22.459333,22.639999,22.167334,22.337999,22.337999,73206000
2017-07-31,22.366667,22.766001,21.402666,21.564667,21.564667,128026500
2017-08-01,21.533333,21.629999,21.075333,21.304667,21.304667,124546500
2017-08-02,21.262667,21.808001,20.747999,21.726,21.726,196372500
2017-08-03,23.021999,23.333332,22.876667,23.139334,23.139334,203025000
2017-08-04,23.133333,23.818001,22.886667,23.794001,23.794001,139033500
2017-08-07,23.823334,23.965334,23.516666,23.677999,23.677999,94867500
2017-08-08,23.835333,24.572001,23.826668,24.348,24.348,111747000
2017-08-09,24.066668,24.666668,23.93,24.235332,24.235332,103381500
2017-08-10,24.106667,24.443333,23.643999,23.693333,23.693333,106393500
2017-08-11,23.798,24.084,23.574667,23.858,23.858,65487000
2017-08-14,24.308666,24.510668,24.173332,24.253332,24.253332,67788000
2017-08-15,24.346666,24.365999,23.958,24.155333,24.155333,46276500
2017-08-16,24.200001,24.433332,24.167999,24.194,24.194,51207000
2017-08-17,24.080667,24.219999,23.439333,23.461332,23.461332,75415500
2017-08-18,23.527332,23.6,23.053333,23.164,23.164,81123000
2017-08-21,23.054667,23.054667,22.123333,22.524,22.524,97431000
2017-08-22,22.742001,22.816,22.491333,22.756666,22.756666,64830000
2017-08-23,22.599333,23.566,22.553333,23.518,23.518,74317500
2017-08-24,23.501333,23.777332,23.316,23.528667,23.528667,68770500
2017-08-25,23.615999,23.712667,23.153334,23.203333,23.203333,52260000
2017-08-28,23.152,23.156668,22.648001,23.044001,23.044001,56460000
2017-08-29,22.632,23.27,22.583332,23.157333,23.157333,61105500
2017-08-30,23.311333,23.564667,23.133333,23.545334,23.545334,51193500
2017-08-31,23.57,23.896,23.521334,23.726667,23.726667,61092000
2017-09-01,23.741333,23.839333,23.579332,23.693333,23.693333,45742500
2017-09-05,23.586666,23.699333,23.059334,23.306,23.306,57526500
2017-09-06,23.299999,23.398666,22.770666,22.968666,22.968666,61371000
2017-09-07,23.065332,23.498667,22.896667,23.374001,23.374001,63588000
2017-09-08,23.266001,23.318666,22.82,22.893333,22.893333,48952500
2017-09-11,23.423332,24.247334,23.333332,24.246,24.246,115006500
2017-09-12,24.299334,24.584,24.026667,24.183332,24.183332,89593500
2017-09-13,24.254667,24.538,23.972668,24.415333,24.415333,62778000
2017-09-14,24.288668,25.197332,24.175333,25.176001,25.176001,108037500
2017-09-15,24.967333,25.333332,24.846666,25.320667,25.320667,81307500
2017-09-18,25.35,25.974001,25.178667,25.666668,25.666668,107820000
2017-09-19,25.333332,25.492666,24.904667,25.006666,25.006666,96778500
2017-09-20,24.866667,25.216667,24.738001,24.927334,24.927334,73786500
2017-09-21,24.993334,25.122,24.300667,24.431999,24.431999,69273000
2017-09-22,24.432667,24.66,23.392,23.406,23.406,122391000
2017-09-25,23.543333,23.831333,22.858667,22.999332,22.999332,114088500
2017-09-26,23.395332,23.416,22.726667,23.016666,23.016666,107344500
2017-09-27,23.326668,23.432667,22.700001,22.731333,22.731333,90904500
2017-09-28,22.658667,22.85,22.360001,22.639999,22.639999,79794000
2017-09-29,22.790667,22.978666,22.573334,22.74,22.74,76606500
2017-10-02,22.834667,22.913334,22.367332,22.768667,22.768667,79302000
2017-10-03,22.393333,23.236668,22.085333,23.209333,23.209333,152304000
2017-10-04,23.416668,23.908001,23.306667,23.667334,23.667334,122452500
2017-10-05,23.733334,23.829332,23.423332,23.688667,23.688667,62575500
2017-10-06,23.540001,24.006666,23.483334,23.792,23.792,64462500
2017-10-09,23.309999,23.450001,22.844667,22.862667,22.862667,112405500
2017-10-10,23.120001,23.708668,23.035334,23.705999,23.705999,104677500
2017-10-11,23.592667,23.84,23.41,23.639999,23.639999,67512000
2017-10-12,23.530001,23.985332,23.509333,23.712,23.712,61305000
2017-10-13,23.798668,23.899332,23.578667,23.704666,23.704666,53107500
2017-10-16,23.584,23.632,23.143999,23.373333,23.373333,80632500
2017-10-17,23.393999,23.747999,23.337999,23.716667,23.716667,49399500
2017-10-18,23.731333,24.200001,23.608667,23.976667,23.976667,74086500
2017-10-19,23.704,23.809999,23.213333,23.454,23.454,75927000
2017-10-20,23.512667,23.636667,22.955999,23.006666,23.006666,73956000
2017-10-23,23.325333,23.33,22.416668,22.468,22.468,86209500
2017-10-24,22.586666,22.853333,22.410667,22.489332,22.489332,67375500
2017-10-25,22.446667,22.5,21.570667,21.722668,21.722668,128911500
2017-10-26,21.851999,22.015333,21.546667,21.744667,21.744667,75352500
2017-10-27,21.316668,21.639334,21.110666,21.391333,21.391333,104695500
2017-10-30,21.278667,21.585333,21.15,21.338667,21.338667,63816000
2017-10-31,21.348667,22.129999,21.345333,22.101999,22.101999,85084500
2017-11-01,22.15,22.174,21.350668,21.405333,21.405333,126859500
2017-11-02,20.008667,20.579332,19.508667,19.950666,19.950666,296871000
2017-11-03,19.966667,20.416668,19.675333,20.406,20.406,133410000
2017-11-06,20.466667,20.5,19.934,20.185333,20.185333,97290000
2017-11-07,20.068001,20.433332,20.002001,20.403334,20.403334,79414500
2017-11-08,20.366667,20.459333,20.086666,20.292667,20.292667,70879500
2017-11-09,20.166668,20.297333,19.753332,20.199333,20.199333,81706500
2017-11-10,20.166668,20.557333,20.123333,20.199333,20.199333,69381000
2017-11-13,20.008667,21.120001,19.940666,21.026667,21.026667,113773500
2017-11-14,21.0,21.09,20.459999,20.58,20.58,85141500
2017-11-15,20.400667,20.832666,20.1,20.753332,20.753332,89680500
2017-11-16,20.932667,21.209333,20.753332,20.833332,20.833332,87331500
2017-11-17,21.711332,21.778,20.876667,21.003332,21.003332,206026500
2017-11-20,20.919333,21.033333,20.316668,20.582666,20.582666,123715500
2017-11-21,20.724001,21.215334,20.580667,21.187332,21.187332,108919500
2017-11-22,21.118,21.161333,20.789333,20.84,20.84,73764000
2017-11-24,20.919333,21.094,20.733334,21.036667,21.036667,48661500
2017-11-27,20.883333,21.156,20.634001,21.120667,21.120667,68338500
2017-11-28,21.090668,21.333332,20.927999,21.17,21.17,74242500
2017-11-29,21.153334,21.200001,20.082001,20.502666,20.502666,131511000
2017-11-30,20.570667,20.713333,20.302668,20.59,20.59,65274000
2017-12-01,20.362667,20.688,20.336666,20.435333,20.435333,64393500
2017-12-04,20.433332,20.551332,20.040667,20.346666,20.346666,87526500
2017-12-05,20.133333,20.533333,20.066668,20.246668,20.246668,69697500
2017-12-06,20.006666,20.892668,20.0,20.884001,20.884001,107929500
2017-12-07,20.799999,21.242001,20.736668,20.749332,20.749332,71709000
2017-12-08,20.973333,21.132,20.750668,21.008667,21.008667,52027500
2017-12-11,20.975332,21.934,20.916668,21.927334,21.927334,119070000
2017-12-12,22.030001,22.762667,22.002001,22.735332,22.735332,130998000
2017-12-13,22.728666,22.948,22.433332,22.601999,22.601999,93322500
2017-12-14,22.733999,23.162666,22.459999,22.525999,22.525999,86998500
2017-12-15,22.802668,22.926666,22.384001,22.896667,22.896667,103998000
2017-12-18,22.993334,23.115334,22.505333,22.591333,22.591333,82143000
2017-12-19,22.684,22.766001,22.02,22.073334,22.073334,102375000
2017-12-20,22.179333,22.206667,21.669333,21.931999,21.931999,89307000
2017-12-21,21.972668,22.249332,21.813999,22.110666,22.110666,65778000
2017-12-22,21.967333,22.061333,21.654667,21.68,21.68,63237000
2017-12-26,21.588667,21.596001,21.105333,21.152666,21.152666,65676000
2017-12-27,21.066668,21.178667,20.716667,20.775999,20.775999,70681500
2017-12-28,20.783333,21.054667,20.636,21.024,21.024,64744500
2017-12-29,21.078667,21.094,20.666668,20.756666,20.756666,56658000
2018-01-02,20.799999,21.474001,20.733334,21.368668,21.368668,65283000
2018-01-03,21.4,21.683332,21.036667,21.15,21.15,67822500
2018-01-04,20.858,21.236668,20.378668,20.974667,20.974667,149194500
2018-01-05,21.108,21.149332,20.799999,21.105333,21.105333,68868000
2018-01-08,21.066668,22.468,21.033333,22.427334,22.427334,147891000
2018-01-09,22.344,22.586666,21.826668,22.246,22.246,107199000
2018-01-10,22.146667,22.466667,22.0,22.32,22.32,64648500
2018-01-11,22.349333,22.987333,22.217333,22.530001,22.530001,99682500
2018-01-12,22.575333,22.694,22.244667,22.414667,22.414667,72376500
2018-01-16,22.502666,23.0,22.32,22.670668,22.670668,97114500
2018-01-17,22.698,23.266666,22.65,23.143999,23.143999,106552500
2018-01-18,23.044666,23.486668,22.916,22.971333,22.971333,85287000
2018-01-19,23.0,23.372667,22.84,23.334667,23.334667,73324500
